"trt.b.y","distdt","distir","distfd","distr","targetdist"
"ir.37.2023",1.49965990834682,0.705398399790209,0.662256402384973,1.60303090591579,0.705398399790209
"ir.38.2021",1.04793030992421,0.878135982392959,0.605160696706082,1.01068759512532,0.878135982392959
"ir.38.2022",0.875993050221688,1.68575098743548,0.503954511868395,2.63916259887419,1.68575098743548
"ir.38.2023",1.25964795757519,1.60045400654732,0.505266298490602,0.986576189598919,1.60045400654732
"ir.39.2021",1.22475184848558,1.87925919719647,0.808329252214334,1.02146180815793,1.87925919719647
"ir.39.2022",0.96796639385611,1.84978972101185,0.570735997288149,0.977113524579381,1.84978972101185
"ir.39.2023",1.39725767212041,0.99122238715019,0.565609975503461,1.43197323617368,0.99122238715019
"ir.4.2021",0.836530879119892,1.29191713248586,0.81756897248042,1.90654098702928,1.29191713248586
"ir.4.2022",0.965873042266692,1.53304356774453,0.604025003635116,1.53570954575858,1.53304356774453
"ir.4.2023",1.31734492695085,2.36627370269612,0.668005439836589,1.1507736620345,2.36627370269612
"ir.40.2021",1.12807136635272,1.52787765811617,0.730139963910673,0.741444010753003,1.52787765811617
"ir.40.2022",0.991274352157629,1.68165300404539,0.581738474835684,1.24915855787247,1.68165300404539
"ir.40.2023",1.55989875134334,1.67139992582893,0.651692496986694,0.888224839853054,1.67139992582893
"ir.41.2021",1.10400709655978,1.59275514593439,0.627062508947551,1.28468738625969,1.59275514593439
"ir.41.2022",1.04549095304599,1.62561398255062,0.583601252425225,2.03834185891619,1.62561398255062
"ir.41.2023",1.40387629003469,1.32545574114965,0.571337852430467,1.50018871477541,1.32545574114965
"ir.42.2021",0.894343671752007,1.16731578604242,0.496893673155474,0.965224905697261,1.16731578604242
"ir.42.2022",1.04509329862285,2.10154699010709,0.427614624604438,1.52387482651143,2.10154699010709
"ir.42.2023",0.854083347684414,1.7343021458668,0.121083114402009,1.63558121811676,1.7343021458668
"ir.43.2021",0.799089512139615,1.23092522806749,0.347352565844981,1.69326429223042,1.23092522806749
"ir.43.2022",0.667231386296321,1.3249507361906,0.37738633714046,1.50407460478306,1.3249507361906
"ir.43.2023",1.54013267440042,1.96050485737406,0.55922748047962,1.21437831608761,1.96050485737406
"ir.44.2021",0.691232005048236,1.27326156361138,0.581574714794694,1.07020121543349,1.27326156361138
"ir.44.2022",0.939541445477918,1.28426651512583,0.560969163406737,2.32468716560714,1.28426651512583
"ir.44.2023",1.41982360166248,1.12328117964773,0.647074172448447,1.33246926876372,1.12328117964773
"ir.45.2021",0.771055960426841,1.17095011165857,0.699385671999198,1.10330900116525,1.17095011165857
"ir.45.2022",0.942748201244377,1.0433975595858,0.568670239025229,1.20448516831828,1.0433975595858
"ir.45.2023",1.47769405467896,2.31348985915803,0.434176276126449,1.29749783151679,2.31348985915803
