"block","trt","species","prob","graminoid","seedrate.g.plot"
"1","ir 1","BOCU","0.170142","1","0.7203"
"1","ir 1","SCSC","0.151180","1","0.6579"
"1","ir 1","ACMI","0.127250","0","0.0654"
"1","ir 1","ARLU","0.097276","0","0.0234"
"1","ir 1","POSE","0.079236","1","0.0741"
"1","ir 1","POPE","0.065800","0","0.1410"
"1","ir 1","ELEL","0.063587","1","0.2541"
"1","ir 1","THFI","0.041030","0","0.3519"
"1","ir 1","ARFR","0.038556","0","0.0108"
"1","ir 1","SPCR","0.037866","1","0.0087"
"1","ir 1","HEVI","0.036849","0","0.4071"
"1","ir 1","RACO","0.033329","0","0.0177"
"1","ir 1","FEID","0.029871","1","0.0552"
"1","ir 1","DACA","0.017987","0","0.0495"
"1","ir 1","ASDR","0.010040","0","0.0645"
"1","dt 1","BOGR","0.234230","1","0.3495"
"1","dt 1","HECO","0.199373","1","1.5771"
"1","dt 1","ACHY","0.188279","1","0.8178"
"1","dt 1","PASM","0.105114","1","0.7860"
"1","dt 1","SCSC","0.066069","1","0.2874"
"1","dt 1","FEID","0.046059","1","0.0852"
"1","dt 1","POPE","0.035465","0","0.0759"
"1","dt 1","ARLU","0.034365","0","0.0084"
"1","dt 1","ASDR","0.030698","0","0.1974"
"1","dt 1","MATA","0.021644","0","0.0540"
"1","dt 1","DACA","0.013258","0","0.0363"
"1","dt 1","ACMI","0.010612","0","0.0054"
"1","dt 1","RACO","0.007970","0","0.0042"
"1","dt 1","THFI","0.004579","0","0.0393"
"1","dt 1","GAAR","0.002285","0","0.0126"
"1","fd 1","GAAR","0.171218","0","0.9417"
"1","fd 1","ARPU","0.080514","1","0.2802"
"1","fd 1","LIPU","0.071780","0","0.4617"
"1","fd 1","HECO","0.071682","1","0.5670"
"1","fd 1","ACMI","0.070149","0","0.0360"
"1","fd 1","KOMA","0.069876","1","0.0348"
"1","fd 1","DACA","0.059307","0","0.1629"
"1","fd 1","BOGR","0.059167","1","0.0882"
"1","fd 1","FEID","0.053755","1","0.0996"
"1","fd 1","THFI","0.052360","0","0.4491"
"1","fd 1","MATA","0.051089","0","0.1278"
"1","fd 1","POSE","0.050945","1","0.0477"
"1","fd 1","SPCO","0.049711","0","0.1092"
"1","fd 1","POPE","0.048747","0","0.1044"
"1","fd 1","ARFR","0.039699","0","0.0111"
"1","r 1","RACO","0.8286445013","0","0.4404"
"1","r 1","HECO","0.0409207161","1","0.3237"
"1","r 1","ARLU","0.0377237852","0","0.0090"
"1","r 1","ARFR","0.0338874680","0","0.0093"
"1","r 1","LIPU","0.0262148338","0","0.1686"
"1","r 1","ELEL","0.0140664962","1","0.0561"
"1","r 1","ACMI","0.0051150895","0","0.0027"
"1","r 1","SPCO","0.0051150895","0","0.0111"
"1","r 1","BOGR","0.0025575448","1","0.0039"
"1","r 1","BOCU","0.0019181586","1","0.0081"
"1","r 1","THFI","0.0019181586","0","0.0165"
"1","r 1","ARPU","0.0012787724","1","0.0045"
"1","r 1","PASM","0.0006393862","1","0.0048"
"1","r 1","DACA","0.0000000000","0","0.0000"
"1","r 1","HEVI","0.0000000000","0","0.0000"
"2","ir 2","BOCU","0.243494","1","1.0308"
"2","ir 2","ACHY","0.169796","1","0.7374"
"2","ir 2","ARLU","0.094527","0","0.0228"
"2","ir 2","POSE","0.091599","1","0.0855"
"2","ir 2","LIPU","0.083640","0","0.5379"
"2","ir 2","ELEL","0.068264","1","0.2730"
"2","ir 2","SPCO","0.042643","0","0.0936"
"2","ir 2","THFI","0.039264","0","0.3366"
"2","ir 2","HEVI","0.033832","0","0.3735"
"2","ir 2","PASM","0.031187","1","0.2331"
"2","ir 2","RACO","0.030159","0","0.0159"
"2","ir 2","MATA","0.026181","0","0.0654"
"2","ir 2","FEID","0.025755","1","0.0477"
"2","ir 2","DACA","0.013316","0","0.0366"
"2","ir 2","ASDR","0.006343","0","0.0408"
"2","dt 2","BOCU","0.291724","1","1.2348"
"2","dt 2","ACHY","0.165999","1","0.7209"
"2","dt 2","SPCR","0.137356","1","0.0318"
"2","dt 2","PASM","0.130984","1","0.9795"
"2","dt 2","KOMA","0.083914","1","0.0417"
"2","dt 2","ARFR","0.038446","0","0.0108"
"2","dt 2","POSE","0.034252","1","0.0321"
"2","dt 2","ARLU","0.031871","0","0.0078"
"2","dt 2","MATA","0.023188","0","0.0579"
"2","dt 2","SPCO","0.018061","0","0.0396"
"2","dt 2","LIPU","0.016453","0","0.1059"
"2","dt 2","HEVI","0.011517","0","0.1272"
"2","dt 2","DACA","0.009712","0","0.0267"
"2","dt 2","ACMI","0.004385","0","0.0024"
"2","dt 2","THFI","0.002138","0","0.0183"
"2","fd 2","SCSC","0.092961","1","0.4044"
"2","fd 2","ACMI","0.080780","0","0.0417"
"2","fd 2","MATA","0.079917","0","0.1998"
"2","fd 2","RACO","0.079651","0","0.0423"
"2","fd 2","HECO","0.077622","1","0.6141"
"2","fd 2","LIPU","0.075984","0","0.4887"
"2","fd 2","ARPU","0.075264","1","0.2619"
"2","fd 2","HEVI","0.068117","0","0.7524"
"2","fd 2","PASM","0.065849","1","0.4923"
"2","fd 2","BOGR","0.056078","1","0.0837"
"2","fd 2","SPCO","0.054902","0","0.1206"
"2","fd 2","POPE","0.053721","0","0.1152"
"2","fd 2","SPCR","0.049316","1","0.0114"
"2","fd 2","ARLU","0.049128","0","0.0117"
"2","fd 2","ARFR","0.040712","0","0.0114"
"2","r 2","SPCO","0.802180685","0","1.7607"
"2","r 2","THFI","0.048286604","0","0.4140"
"2","r 2","POSE","0.040498442","1","0.0378"
"2","r 2","ASDR","0.029595016","0","0.1902"
"2","r 2","BOCU","0.026479751","1","0.1122"
"2","r 2","KOMA","0.018691589","1","0.0093"
"2","r 2","ARFR","0.009345794","0","0.0027"
"2","r 2","ELEL","0.007788162","1","0.0312"
"2","r 2","ACMI","0.007788162","0","0.0039"
"2","r 2","LIPU","0.004672897","0","0.0300"
"2","r 2","SPCR","0.001557632","1","0.0003"
"2","r 2","ARLU","0.001557632","0","0.0003"
"2","r 2","HEVI","0.001557632","0","0.0171"
"2","r 2","FEID","0.000000000","1","0.0000"
"2","r 2","RACO","0.000000000","0","0.0000"
"3","ir 3","ACHY","0.136405","1","0.5925"
"3","ir 3","BOCU","0.129592","1","0.5484"
"3","ir 3","SCSC","0.116537","1","0.5070"
"3","ir 3","ARLU","0.084892","0","0.0204"
"3","ir 3","KOMA","0.082486","1","0.0411"
"3","ir 3","ARPU","0.073213","1","0.2550"
"3","ir 3","SPCO","0.068582","0","0.1506"
"3","ir 3","POPE","0.064749","0","0.1389"
"3","ir 3","THFI","0.051908","0","0.4452"
"3","ir 3","RACO","0.048122","0","0.0255"
"3","ir 3","ARFR","0.038217","0","0.0105"
"3","ir 3","HEVI","0.037393","0","0.4131"
"3","ir 3","SPCR","0.034080","1","0.0078"
"3","ir 3","GAAR","0.019410","0","0.1068"
"3","ir 3","ASDR","0.014415","0","0.0927"
"3","dt 3","BOCU","0.310596","1","1.3146"
"3","dt 3","HECO","0.226304","1","1.7901"
"3","dt 3","SPCR","0.119864","1","0.0276"
"3","dt 3","SCSC","0.060695","1","0.2640"
"3","dt 3","ARFR","0.053506","0","0.0150"
"3","dt 3","FEID","0.047091","1","0.0873"
"3","dt 3","POSE","0.044430","1","0.0414"
"3","dt 3","ARLU","0.034697","0","0.0084"
"3","dt 3","LIPU","0.032819","0","0.2112"
"3","dt 3","HEVI","0.025045","0","0.2766"
"3","dt 3","MATA","0.021089","0","0.0528"
"3","dt 3","DACA","0.011296","0","0.0309"
"3","dt 3","RACO","0.007076","0","0.0039"
"3","dt 3","THFI","0.003650","0","0.0312"
"3","dt 3","GAAR","0.001841","0","0.0102"
"3","fd 3","GAAR","0.160222","0","0.8814"
"3","fd 3","SCSC","0.101661","1","0.4425"
"3","fd 3","KOMA","0.077423","1","0.0384"
"3","fd 3","HECO","0.073352","1","0.5802"
"3","fd 3","ACMI","0.069232","0","0.0357"
"3","fd 3","HEVI","0.061186","0","0.6756"
"3","fd 3","PASM","0.055844","1","0.4176"
"3","fd 3","DACA","0.054902","0","0.1506"
"3","fd 3","RACO","0.053965","0","0.0288"
"3","fd 3","FEID","0.051698","1","0.0957"
"3","fd 3","SPCR","0.049639","1","0.0114"
"3","fd 3","THFI","0.048311","0","0.4143"
"3","fd 3","MATA","0.048187","0","0.1206"
"3","fd 3","ARLU","0.047283","0","0.0114"
"3","fd 3","SPCO","0.047094","0","0.1035"
"3","r 3","LIPU","0.500934579","0","3.2214"
"3","r 3","RACO","0.228037383","0","0.1212"
"3","r 3","GAAR","0.078504673","0","0.4317"
"3","r 3","ARPU","0.072897196","1","0.2538"
"3","r 3","BOGR","0.042990654","1","0.0642"
"3","r 3","ASDR","0.018691589","0","0.1203"
"3","r 3","ARLU","0.013084112","0","0.0030"
"3","r 3","ACMI","0.013084112","0","0.0066"
"3","r 3","HEVI","0.009345794","0","0.1032"
"3","r 3","SPCR","0.007476636","1","0.0018"
"3","r 3","THFI","0.005607477","0","0.0480"
"3","r 3","DACA","0.005607477","0","0.0153"
"3","r 3","SCSC","0.003738318","1","0.0162"
"3","r 3","ELEL","0.000000000","1","0.0000"
"3","r 3","ACHY","0.000000000","1","0.0000"
"4","ir 4","SCSC","0.215723","1","0.9387"
"4","ir 4","ACHY","0.140213","1","0.6090"
"4","ir 4","ARLU","0.100312","0","0.0240"
"4","ir 4","ACMI","0.100306","0","0.0516"
"4","ir 4","KOMA","0.095314","1","0.0474"
"4","ir 4","LIPU","0.079669","0","0.5124"
"4","ir 4","POPE","0.065965","0","0.1413"
"4","ir 4","HECO","0.036344","1","0.2874"
"4","ir 4","SPCR","0.035559","1","0.0081"
"4","ir 4","THFI","0.031191","0","0.2673"
"4","ir 4","MATA","0.026988","0","0.0675"
"4","ir 4","FEID","0.024476","1","0.0453"
"4","ir 4","RACO","0.022119","0","0.0117"
"4","ir 4","DACA","0.013131","0","0.0360"
"4","ir 4","GAAR","0.012689","0","0.0699"
"4","dt 4","ARPU","0.457854","1","1.5939"
"4","dt 4","SPCR","0.341895","1","0.0792"
"4","dt 4","MATA","0.170748","0","0.4272"
"4","dt 4","DACA","0.016777","0","0.0459"
"4","dt 4","POSE","0.007942","1","0.0075"
"4","dt 4","KOMA","0.003106","1","0.0015"
"4","dt 4","PASM","0.001074","1","0.0081"
"4","dt 4","POPE","0.000509","0","0.0012"
"4","dt 4","ELEL","0.000085","1","0.0003"
"4","dt 4","RACO","0.000004","0","0.0000"
"4","dt 4","THFI","0.000003","0","0.0000"
"4","dt 4","ACMI","0.000002","0","0.0000"
"4","dt 4","SPCO","0.000000","0","0.0000"
"4","dt 4","ASDR","0.000000","0","0.0000"
"4","dt 4","GAAR","0.000000","0","0.0000"
"4","fd 4","GAAR","0.168396","0","0.9264"
"4","fd 4","ACHY","0.125580","1","0.5454"
"4","fd 4","SCSC","0.073122","1","0.3183"
"4","fd 4","ARPU","0.071654","1","0.2493"
"4","fd 4","LIPU","0.062584","0","0.4026"
"4","fd 4","PASM","0.061303","1","0.4584"
"4","fd 4","MATA","0.055961","0","0.1401"
"4","fd 4","ACMI","0.055735","0","0.0288"
"4","fd 4","HEVI","0.054611","0","0.6030"
"4","fd 4","SPCR","0.050683","1","0.0117"
"4","fd 4","RACO","0.050002","0","0.0267"
"4","fd 4","THFI","0.045160","0","0.3873"
"4","fd 4","SPCO","0.044690","0","0.0981"
"4","fd 4","POSE","0.042766","1","0.0399"
"4","fd 4","ARFR","0.037755","0","0.0105"
"4","r 4","ARFR","0.276470588","0","0.0771"
"4","r 4","KOMA","0.223529412","1","0.1113"
"4","r 4","SPCO","0.141176471","0","0.3099"
"4","r 4","ACHY","0.129411765","1","0.5619"
"4","r 4","POSE","0.076470588","1","0.0714"
"4","r 4","ELEL","0.047058824","1","0.1881"
"4","r 4","POPE","0.041176471","0","0.0882"
"4","r 4","HEVI","0.029411765","0","0.3249"
"4","r 4","FEID","0.017647059","1","0.0327"
"4","r 4","BOGR","0.005882353","1","0.0087"
"4","r 4","ACMI","0.005882353","0","0.0030"
"4","r 4","ARLU","0.005882353","0","0.0015"
"4","r 4","RACO","0.000000000","0","0.0000"
"4","r 4","GAAR","0.000000000","0","0.0000"
"4","r 4","THFI","0.000000000","0","0.0000"
"5","ir 5","KOMA","0.521917","1","0.2595"
"5","ir 5","POSE","0.222557","1","0.2079"
"5","ir 5","ARLU","0.146811","0","0.0351"
"5","ir 5","LIPU","0.053758","0","0.3456"
"5","ir 5","BOGR","0.032645","1","0.0486"
"5","ir 5","HECO","0.005787","1","0.0459"
"5","ir 5","SPCR","0.005500","1","0.0012"
"5","ir 5","HEVI","0.003387","0","0.0375"
"5","ir 5","THFI","0.003384","0","0.0291"
"5","ir 5","MATA","0.001548","0","0.0039"
"5","ir 5","SPCO","0.001362","0","0.0030"
"5","ir 5","RACO","0.000730","0","0.0003"
"5","ir 5","PASM","0.000555","1","0.0042"
"5","ir 5","DACA","0.000059","0","0.0003"
"5","ir 5","ASDR","0.000001","0","0.0000"
"5","dt 5","BOCU","0.276462","1","1.1703"
"5","dt 5","ARPU","0.222191","1","0.7734"
"5","dt 5","SPCR","0.129036","1","0.0300"
"5","dt 5","ACHY","0.112775","1","0.4899"
"5","dt 5","LIPU","0.049752","0","0.3198"
"5","dt 5","FEID","0.048830","1","0.0903"
"5","dt 5","ASDR","0.036607","0","0.2355"
"5","dt 5","SPCO","0.035625","0","0.0783"
"5","dt 5","POSE","0.035488","1","0.0333"
"5","dt 5","POPE","0.021546","0","0.0462"
"5","dt 5","MATA","0.018120","0","0.0453"
"5","dt 5","ACMI","0.005881","0","0.0030"
"5","dt 5","RACO","0.004330","0","0.0024"
"5","dt 5","THFI","0.002432","0","0.0210"
"5","dt 5","GAAR","0.000925","0","0.0051"
"5","fd 5","ACHY","0.137683","1","0.5979"
"5","fd 5","LIPU","0.080441","0","0.5172"
"5","fd 5","DACA","0.078726","0","0.2160"
"5","fd 5","ARPU","0.076842","1","0.2676"
"5","fd 5","MATA","0.074977","0","0.1875"
"5","fd 5","ACMI","0.069440","0","0.0357"
"5","fd 5","PASM","0.069426","1","0.5190"
"5","fd 5","HEVI","0.068297","0","0.7542"
"5","fd 5","THFI","0.064851","0","0.5562"
"5","fd 5","SPCO","0.053764","0","0.1179"
"5","fd 5","SPCR","0.050924","1","0.0117"
"5","fd 5","POPE","0.046685","0","0.1002"
"5","fd 5","POSE","0.046668","1","0.0435"
"5","fd 5","ARFR","0.040810","0","0.0114"
"5","fd 5","ELEL","0.040464","1","0.1617"
"5","r 5","LIPU","0.279202279","0","1.7955"
"5","r 5","ACMI","0.202279202","0","0.1041"
"5","r 5","FEID","0.105413105","1","0.1953"
"5","r 5","PASM","0.102564103","1","0.7668"
"5","r 5","HECO","0.094017094","1","0.7437"
"5","r 5","POPE","0.062678063","0","0.1344"
"5","r 5","BOGR","0.051282051","1","0.0765"
"5","r 5","ARFR","0.028490028","0","0.0078"
"5","r 5","SPCR","0.022792023","1","0.0054"
"5","r 5","ACHY","0.017094017","1","0.0741"
"5","r 5","GAAR","0.014245014","0","0.0783"
"5","r 5","HEVI","0.008547009","0","0.0945"
"5","r 5","THFI","0.005698006","0","0.0489"
"5","r 5","SPCO","0.005698006","0","0.0126"
"5","r 5","RACO","0.000000000","0","0.0000"
"6","ir 6","ACHY","0.225288","1","0.9783"
"6","ir 6","SCSC","0.181918","1","0.7917"
"6","ir 6","ARPU","0.087703","1","0.3054"
"6","ir 6","LIPU","0.071337","0","0.4587"
"6","ir 6","POPE","0.069693","0","0.1494"
"6","ir 6","ARLU","0.065970","0","0.0159"
"6","ir 6","THFI","0.047746","0","0.4095"
"6","ir 6","SPCO","0.044942","0","0.0987"
"6","ir 6","RACO","0.041722","0","0.0222"
"6","ir 6","BOGR","0.036385","1","0.0543"
"6","ir 6","ARFR","0.030157","0","0.0084"
"6","ir 6","HEVI","0.029053","0","0.3210"
"6","ir 6","SPCR","0.025416","1","0.0060"
"6","ir 6","PASM","0.024546","1","0.1836"
"6","ir 6","MATA","0.018125","0","0.0453"
"6","dt 6","BOCU","0.381746","1","1.6158"
"6","dt 6","ACHY","0.168750","1","0.7329"
"6","dt 6","KOMA","0.112661","1","0.0561"
"6","dt 6","ELEL","0.090388","1","0.3612"
"6","dt 6","ARFR","0.058450","0","0.0162"
"6","dt 6","SCSC","0.039415","1","0.1716"
"6","dt 6","ARLU","0.037890","0","0.0090"
"6","dt 6","POSE","0.032460","1","0.0303"
"6","dt 6","LIPU","0.023569","0","0.1515"
"6","dt 6","SPCO","0.021238","0","0.0465"
"6","dt 6","MATA","0.014870","0","0.0372"
"6","dt 6","POPE","0.010598","0","0.0228"
"6","dt 6","DACA","0.005197","0","0.0144"
"6","dt 6","ACMI","0.002035","0","0.0009"
"6","dt 6","THFI","0.000733","0","0.0063"
"6","fd 6","GAAR","0.159832","0","0.8793"
"6","fd 6","BOCU","0.122189","1","0.5172"
"6","fd 6","ACHY","0.098090","1","0.4260"
"6","fd 6","HECO","0.069141","1","0.5469"
"6","fd 6","LIPU","0.065870","0","0.4236"
"6","fd 6","HEVI","0.056063","0","0.6192"
"6","fd 6","DACA","0.054131","0","0.1485"
"6","fd 6","ACMI","0.053029","0","0.0273"
"6","fd 6","KOMA","0.051831","1","0.0258"
"6","fd 6","FEID","0.048933","1","0.0906"
"6","fd 6","MATA","0.048207","0","0.1206"
"6","fd 6","RACO","0.046021","0","0.0246"
"6","fd 6","SPCO","0.045449","0","0.0999"
"6","fd 6","THFI","0.042160","0","0.3615"
"6","fd 6","POSE","0.039054","1","0.0366"
"6","r 6","ASDR","0.330","0","2.1222"
"6","r 6","HECO","0.265","1","2.0961"
"6","r 6","GAAR","0.155","0","0.8526"
"6","r 6","BOCU","0.050","1","0.2115"
"6","r 6","DACA","0.050","0","0.1371"
"6","r 6","RACO","0.035","0","0.0186"
"6","r 6","ELEL","0.030","1","0.1200"
"6","r 6","ARPU","0.020","1","0.0696"
"6","r 6","MATA","0.020","0","0.0501"
"6","r 6","ARFR","0.015","0","0.0042"
"6","r 6","LIPU","0.015","0","0.0966"
"6","r 6","ACMI","0.010","0","0.0051"
"6","r 6","FEID","0.005","1","0.0093"
"6","r 6","BOGR","0.000","1","0.0000"
"6","r 6","POPE","0.000","0","0.0000"
"7","ir 7","BOCU","0.132300","1","0.5601"
"7","ir 7","SCSC","0.121438","1","0.5283"
"7","ir 7","ARPU","0.097408","1","0.3390"
"7","ir 7","ACMI","0.096042","0","0.0495"
"7","ir 7","LIPU","0.090643","0","0.5829"
"7","ir 7","ACHY","0.089878","1","0.3903"
"7","ir 7","KOMA","0.074704","1","0.0372"
"7","ir 7","BOGR","0.055390","1","0.0825"
"7","ir 7","SPCO","0.055202","0","0.1212"
"7","ir 7","HEVI","0.040535","0","0.4476"
"7","ir 7","THFI","0.038408","0","0.3294"
"7","ir 7","MATA","0.037983","0","0.0951"
"7","ir 7","RACO","0.031000","0","0.0165"
"7","ir 7","DACA","0.025087","0","0.0690"
"7","ir 7","ASDR","0.013982","0","0.0900"
"7","dt 7","BOCU","0.314979","1","1.3332"
"7","dt 7","HECO","0.239812","1","1.8969"
"7","dt 7","SPCR","0.122406","1","0.0282"
"7","dt 7","SCSC","0.056583","1","0.2463"
"7","dt 7","FEID","0.048799","1","0.0903"
"7","dt 7","POSE","0.042183","1","0.0393"
"7","dt 7","ARLU","0.031990","0","0.0078"
"7","dt 7","POPE","0.026997","0","0.0579"
"7","dt 7","LIPU","0.026586","0","0.1710"
"7","dt 7","ASDR","0.025855","0","0.1662"
"7","dt 7","SPCO","0.024769","0","0.0543"
"7","dt 7","HEVI","0.020500","0","0.2265"
"7","dt 7","DACA","0.010909","0","0.0300"
"7","dt 7","RACO","0.006209","0","0.0033"
"7","dt 7","GAAR","0.001423","0","0.0078"
"7","fd 7","GAAR","0.167907","0","0.9237"
"7","fd 7","BOCU","0.144591","1","0.6120"
"7","fd 7","SCSC","0.071218","1","0.3099"
"7","fd 7","HECO","0.066697","1","0.5277"
"7","fd 7","ACMI","0.063164","0","0.0324"
"7","fd 7","HEVI","0.061116","0","0.6750"
"7","fd 7","DACA","0.055767","0","0.1530"
"7","fd 7","FEID","0.049957","1","0.0924"
"7","fd 7","SPCO","0.049438","0","0.1086"
"7","fd 7","THFI","0.049082","0","0.4209"
"7","fd 7","MATA","0.048062","0","0.1203"
"7","fd 7","POSE","0.045274","1","0.0423"
"7","fd 7","SPCR","0.044574","1","0.0102"
"7","fd 7","ARLU","0.044440","0","0.0108"
"7","fd 7","ARFR","0.038713","0","0.0108"
"7","r 7","DACA","0.584229391","0","1.6035"
"7","r 7","BOCU","0.121863799","1","0.5157"
"7","r 7","SPCR","0.096774194","1","0.0225"
"7","r 7","HEVI","0.093189964","0","1.0293"
"7","r 7","ARLU","0.028673835","0","0.0069"
"7","r 7","THFI","0.028673835","0","0.2460"
"7","r 7","KOMA","0.017921147","1","0.0090"
"7","r 7","GAAR","0.010752688","0","0.0591"
"7","r 7","HECO","0.007168459","1","0.0567"
"7","r 7","POSE","0.003584229","1","0.0033"
"7","r 7","ASDR","0.003584229","0","0.0231"
"7","r 7","POPE","0.003584229","0","0.0078"
"7","r 7","ACHY","0.000000000","1","0.0000"
"7","r 7","ACMI","0.000000000","0","0.0000"
"7","r 7","ARFR","0.000000000","0","0.0000"
"8","ir 8","SCSC","0.256645","1","1.1169"
"8","ir 8","ACHY","0.186227","1","0.8088"
"8","ir 8","ARLU","0.119000","0","0.0285"
"8","ir 8","POSE","0.096323","1","0.0900"
"8","ir 8","POPE","0.075964","0","0.1629"
"8","ir 8","SPCO","0.044811","0","0.0984"
"8","ir 8","ARFR","0.036058","0","0.0099"
"8","ir 8","SPCR","0.036041","1","0.0084"
"8","ir 8","HEVI","0.033671","0","0.3720"
"8","ir 8","PASM","0.033575","1","0.2511"
"8","ir 8","RACO","0.026784","0","0.0141"
"8","ir 8","FEID","0.025129","1","0.0465"
"8","ir 8","DACA","0.012415","0","0.0342"
"8","ir 8","GAAR","0.012296","0","0.0675"
"8","ir 8","ASDR","0.005064","0","0.0327"
"8","dt 8","ACHY","0.335394","1","1.4565"
"8","dt 8","ARPU","0.157365","1","0.5478"
"8","dt 8","BOGR","0.152481","1","0.2274"
"8","dt 8","PASM","0.115359","1","0.8625"
"8","dt 8","ELEL","0.045647","1","0.1824"
"8","dt 8","POSE","0.044216","1","0.0414"
"8","dt 8","ARFR","0.029841","0","0.0084"
"8","dt 8","POPE","0.027853","0","0.0597"
"8","dt 8","DACA","0.024781","0","0.0681"
"8","dt 8","ASDR","0.020242","0","0.1302"
"8","dt 8","SPCO","0.017158","0","0.0378"
"8","dt 8","ACMI","0.008185","0","0.0042"
"8","dt 8","HEVI","0.008002","0","0.0885"
"8","dt 8","RACO","0.007689","0","0.0042"
"8","dt 8","GAAR","0.005786","0","0.0318"
"8","fd 8","GAAR","0.148904","0","0.8190"
"8","fd 8","ASDR","0.120640","0","0.7758"
"8","fd 8","ARPU","0.079141","1","0.2754"
"8","fd 8","ACMI","0.071246","0","0.0366"
"8","fd 8","KOMA","0.070489","1","0.0351"
"8","fd 8","HECO","0.068625","1","0.5427"
"8","fd 8","LIPU","0.062137","0","0.3996"
"8","fd 8","RACO","0.057199","0","0.0303"
"8","fd 8","BOGR","0.055063","1","0.0822"
"8","fd 8","MATA","0.052078","0","0.1302"
"8","fd 8","POPE","0.050501","0","0.1083"
"8","fd 8","SPCR","0.045536","1","0.0105"
"8","fd 8","ARLU","0.044381","0","0.0108"
"8","fd 8","ELEL","0.038027","1","0.1521"
"8","fd 8","ARFR","0.036034","0","0.0099"
"8","r 8","HEVI","0.528662420","0","5.8386"
"8","r 8","SPCR","0.178343949","1","0.0414"
"8","r 8","PASM","0.057324841","1","0.4287"
"8","r 8","FEID","0.057324841","1","0.1062"
"8","r 8","SPCO","0.057324841","0","0.1257"
"8","r 8","POSE","0.025477707","1","0.0237"
"8","r 8","THFI","0.025477707","0","0.2184"
"8","r 8","POPE","0.025477707","0","0.0546"
"8","r 8","LIPU","0.019108280","0","0.1230"
"8","r 8","BOCU","0.012738854","1","0.0540"
"8","r 8","ARLU","0.006369427","0","0.0015"
"8","r 8","ARFR","0.006369427","0","0.0018"
"8","r 8","BOGR","0.000000000","1","0.0000"
"8","r 8","MATA","0.000000000","0","0.0000"
"8","r 8","DACA","0.000000000","0","0.0000"
"9","ir 9","SCSC","0.192483","1","0.8376"
"9","ir 9","ACHY","0.144144","1","0.6261"
"9","ir 9","ARPU","0.121381","1","0.4227"
"9","ir 9","ACMI","0.118885","0","0.0612"
"9","ir 9","LIPU","0.082218","0","0.5286"
"9","ir 9","POPE","0.065692","0","0.1407"
"9","ir 9","BOGR","0.049201","1","0.0735"
"9","ir 9","SPCO","0.040604","0","0.0891"
"9","ir 9","THFI","0.034709","0","0.2976"
"9","ir 9","ARFR","0.034164","0","0.0096"
"9","ir 9","HECO","0.032881","1","0.2601"
"9","ir 9","HEVI","0.032147","0","0.3549"
"9","ir 9","FEID","0.024858","1","0.0459"
"9","ir 9","DACA","0.013386","0","0.0366"
"9","ir 9","GAAR","0.013248","0","0.0729"
"9","dt 9","BOCU","0.309899","1","1.3116"
"9","dt 9","ARPU","0.143894","1","0.5010"
"9","dt 9","BOGR","0.141729","1","0.2115"
"9","dt 9","FEID","0.127511","1","0.2361"
"9","dt 9","KOMA","0.068771","1","0.0342"
"9","dt 9","MATA","0.052759","0","0.1320"
"9","dt 9","SCSC","0.047093","1","0.2049"
"9","dt 9","ARLU","0.033601","0","0.0081"
"9","dt 9","ARFR","0.027199","0","0.0075"
"9","dt 9","ASDR","0.016192","0","0.1041"
"9","dt 9","HEVI","0.007369","0","0.0813"
"9","dt 9","ACMI","0.007323","0","0.0039"
"9","dt 9","RACO","0.006876","0","0.0036"
"9","dt 9","THFI","0.005551","0","0.0477"
"9","dt 9","GAAR","0.004234","0","0.0234"
"9","fd 9","ASDR","0.140322","0","0.9024"
"9","fd 9","BOCU","0.133546","1","0.5652"
"9","fd 9","ACHY","0.111921","1","0.4860"
"9","fd 9","LIPU","0.064668","0","0.4158"
"9","fd 9","HECO","0.059112","1","0.4677"
"9","fd 9","DACA","0.054988","0","0.1509"
"9","fd 9","RACO","0.053966","0","0.0288"
"9","fd 9","HEVI","0.053766","0","0.5937"
"9","fd 9","THFI","0.053488","0","0.4587"
"9","fd 9","MATA","0.053344","0","0.1335"
"9","fd 9","PASM","0.047818","1","0.3576"
"9","fd 9","BOGR","0.047406","1","0.0708"
"9","fd 9","ARLU","0.044357","0","0.0105"
"9","fd 9","SPCO","0.042097","0","0.0924"
"9","fd 9","SPCR","0.039202","1","0.0090"
"9","r 9","PASM","0.526785714","1","3.9387"
"9","r 9","RACO","0.175000000","0","0.0930"
"9","r 9","ELEL","0.108928571","1","0.4353"
"9","r 9","POSE","0.064285714","1","0.0600"
"9","r 9","ACMI","0.064285714","0","0.0330"
"9","r 9","POPE","0.014285714","0","0.0306"
"9","r 9","GAAR","0.012500000","0","0.0687"
"9","r 9","HECO","0.008928571","1","0.0705"
"9","r 9","LIPU","0.008928571","0","0.0573"
"9","r 9","ARLU","0.007142857","0","0.0018"
"9","r 9","MATA","0.005357143","0","0.0135"
"9","r 9","SPCO","0.003571429","0","0.0078"
"9","r 9","ACHY","0.000000000","1","0.0000"
"9","r 9","KOMA","0.000000000","1","0.0000"
"9","r 9","HEVI","0.000000000","0","0.0000"
"10","ir 10","SCSC","0.208680","1","0.9081"
"10","ir 10","ACHY","0.143786","1","0.6246"
"10","ir 10","ACMI","0.099994","0","0.0513"
"10","ir 10","KOMA","0.093544","1","0.0465"
"10","ir 10","ARLU","0.089298","0","0.0213"
