"trt.b.y","distdt","distir","distfd","distr","targetdist"
"fd.34.2021",2.39777900478784,2.38524901460803,0.175301216075102,0.787245030762748,0.175301216075102
"fd.34.2022",1.07881344949745,1.91275077032636,0.55401760191703,4.84945413335874,0.55401760191703
"fd.34.2023",1.15492542934674,2.08190872696515,0.351562494417561,1.89569650589243,0.351562494417561
"fd.35.2021",2.54361788517882,2.06001213685737,0.198050141305691,1.07268534624371,0.198050141305691
"fd.35.2022",0.755420220496737,2.29381575632673,0.324670599848112,1.64535116641542,0.324670599848112
"fd.35.2023",1.38229748537149,2.36999931962449,0.167635705601086,1.234768428727,0.167635705601086
"fd.36.2021",2.37186333655827,1.89618215675741,0.361710415724752,1.2323363968661,0.361710415724752
"fd.36.2022",1.34530305515414,3.12963453959312,0.619865507862952,2.39149038585121,0.619865507862952
"fd.36.2023",2.24031975351185,2.75797052134625,0.17365408866338,0.810843235067674,0.17365408866338
"fd.37.2021",2.58396103185186,2.04816950639013,0.14161073204366,1.11155613677087,0.14161073204366
"fd.37.2022",0.691927203799933,1.04991797071313,0.214689615905516,1.51630530476284,0.214689615905516
"fd.37.2023",0.708416246774046,1.3553421625627,0.396484997533575,2.31397166587925,0.396484997533575
"fd.38.2021",2.12758966808878,2.01838986328434,0.582179118725299,1.30223974356467,0.582179118725299
"fd.38.2022",1.46360771003316,1.76616308597791,0.339930427468117,2.3611145497634,0.339930427468117
"fd.38.2023",1.7225888258309,1.99070592405739,0.598622195433161,0.845265645441644,0.598622195433161
"fd.39.2021",2.21866473803941,1.97356751192614,0.131215010879485,0.690652510138352,0.131215010879485
"fd.39.2022",0.783333083696771,1.11366599752713,0.448383592192834,5.2408238184365,0.448383592192834
"fd.39.2023",1.52712433917742,1.36143135165374,0.0738392133503384,1.43528159067748,0.0738392133503384
"fd.4.2021",3.13926847944799,2.08080583139573,0.306456602502334,1.91149533768962,0.306456602502334
"fd.4.2022",1.16243782219534,1.69325716259142,0.162372866444641,1.30142646396149,0.162372866444641
"fd.4.2023",3.74716368357319,3.07423680163686,0.486722627601216,2.97461506611574,0.486722627601216
"fd.40.2021",3.07734653639763,2.28550380840358,0.139639281304067,1.78564836744295,0.139639281304067
"fd.40.2022",0.630630047759582,1.0643966844366,0.322710683427864,4.03971033318151,0.322710683427864
"fd.40.2023",0.940478429000774,1.11277201107473,0.31895767313686,2.35831037347486,0.31895767313686
"fd.41.2021",1.66946810491894,1.36099840631831,0.31868342673892,0.747931825759073,0.31868342673892
